id,target,ps_ind_01,ps_ind_02_cat,ps_ind_03,ps_ind_04_cat,ps_ind_05_cat,ps_ind_06_bin,ps_ind_07_bin,ps_ind_08_bin,ps_ind_09_bin,ps_ind_10_bin,ps_ind_11_bin,ps_ind_12_bin,ps_ind_13_bin,ps_ind_14,ps_ind_15,ps_ind_16_bin,ps_ind_17_bin,ps_ind_18_bin,ps_reg_01,ps_reg_02,ps_reg_03,ps_car_01_cat,ps_car_02_cat,ps_car_03_cat,ps_car_04_cat,ps_car_05_cat,ps_car_06_cat,ps_car_07_cat,ps_car_08_cat,ps_car_09_cat,ps_car_10_cat,ps_car_11_cat,ps_car_11,ps_car_12,ps_car_13,ps_car_14,ps_car_15,ps_calc_01,ps_calc_02,ps_calc_03,ps_calc_04,ps_calc_05,ps_calc_06,ps_calc_07,ps_calc_08,ps_calc_09,ps_calc_10,ps_calc_11,ps_calc_12,ps_calc_13,ps_calc_14,ps_calc_15_bin,ps_calc_16_bin,ps_calc_17_bin,ps_calc_18_bin,ps_calc_19_bin,ps_calc_20_bin
823581,0,0,1,8,0,4,1,0,0,0,0,0,0,0,0,11,1,0,0,0.1,0.1,-1.0,7,1,-1,0,-1,7,1,0,2,1,104,3,0.4,1.0154488484,0.4176122604,3.7416573868,0.4,0.2,0.7,3,3,8,3,11,3,10,7,2,3,11,0,0,1,0,0,0
1044383,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,1,0.8,0.3,0.6571719714,11,1,-1,0,-1,0,1,0,2,1,22,3,0.316227766,0.8450634481999999,0.374566416,3.7416573868,0.5,0.7,0.6,0,1,8,3,10,3,10,7,1,5,7,0,0,0,0,0,0
821118,0,5,1,7,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0.9,0.2,0.7516648189,7,1,-1,8,-1,4,1,1,2,1,6,3,0.4,0.9940213843,0.4121892768999999,3.6055512755,0.6,0.8,0.3,3,2,10,1,8,3,9,7,2,3,11,0,1,0,0,0,0
418212,0,5,1,9,1,0,0,1,0,0,0,0,0,0,0,5,0,1,0,0.7,0.9,1.1062323445,10,1,-1,8,0,0,1,1,0,1,104,2,0.4472135954999999,1.5471247659,0.5567764363000001,3.4641016151,0.7,0.4,0.3,2,4,10,4,10,2,5,6,2,7,11,0,1,1,0,0,0
406492,0,4,1,4,1,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0.5,0.2,0.8638576272,6,0,-1,0,1,15,1,1,0,1,5,2,0.4242640687,0.7895756785,0.3958535083,2.6457513111,0.2,0.5,0.2,2,1,7,2,8,2,11,4,2,6,8,0,0,1,1,1,0
179921,0,0,1,3,1,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0.3,0.0,1.7573061771,11,1,1,0,0,15,1,0,2,1,97,3,0.3872983346,0.9401731861,0.2983286778,3.6055512755,0.6,0.6,0.3,4,3,7,1,9,2,9,5,0,4,10,0,1,0,0,0,0
111976,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.8,0.9,0.7356969484999999,7,1,-1,0,-1,11,1,1,2,1,104,2,0.316227766,0.6517300562,0.3666060556,3.1622776602,0.2,0.9,0.1,4,2,8,4,8,1,11,6,2,5,7,0,1,1,1,0,0
349951,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0.1,0.3,-1.0,6,1,-1,0,-1,14,1,1,2,1,68,3,0.3994996871,0.69195495,0.4074309757,2.0,0.9,0.4,0.4,4,0,9,4,7,2,8,5,0,2,7,0,1,1,0,0,0
1487824,0,5,1,4,0,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.9,0.5,0.8806957476999999,11,0,-1,0,-1,10,1,1,0,1,83,2,0.4242640687,0.9058236743,0.4185689907,2.8284271247,0.8,0.2,0.1,4,2,7,3,9,1,10,7,3,2,3,0,1,1,1,0,0
287008,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0.4,0.2,-1.0,7,1,-1,2,-1,0,1,1,2,1,100,0,0.3997499218,0.8008260198,0.423083916,3.6055512755,0.7,0.5,0.7,3,0,8,2,11,2,10,3,1,4,7,0,1,1,0,0,0
1111392,0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0.8,1.0,1.2175795662,10,0,-1,1,-1,0,1,0,2,1,104,3,0.3741657387,1.3963319716999998,0.4219004622,3.7416573868,0.3,0.2,0.6,3,3,7,1,9,3,6,6,2,2,7,1,0,1,0,0,0
1353966,0,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.9,0.5,0.8717797887000001,11,0,1,8,1,14,-1,0,0,1,18,2,0.5656854249000001,1.6922709569,-1.0,3.6055512755,0.5,0.8,0.1,2,2,6,4,6,3,10,11,0,4,11,0,0,1,0,1,0
415163,0,0,2,9,1,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0.6,0.1,0.5562148865,7,1,0,0,0,4,1,1,2,1,104,2,0.316227766,0.5907517272999999,0.3041381265,2.4494897428,0.8,0.8,0.7,3,0,8,4,10,3,6,7,3,3,7,0,0,0,0,1,0
798890,0,1,1,7,0,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.9,0.0,0.6609652033,7,1,1,0,1,11,1,0,2,1,17,2,0.3741657387,0.9234323325,0.3257299495,3.6055512755,0.6,0.5,0.4,2,1,9,5,10,1,10,4,1,5,12,0,1,0,1,0,0
54525,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0.9,0.2,0.632455532,6,1,-1,0,-1,11,0,1,2,1,103,3,0.316227766,0.5912236925,0.3583294573,2.6457513111,0.6,0.9,0.2,3,1,5,4,7,1,4,5,1,3,19,0,1,0,1,0,0
193363,0,2,2,5,1,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0.8,1.1,1.0627205653,11,0,-1,0,-1,3,1,1,2,1,15,3,0.4242640687,0.8443944967,0.4039801975,3.1622776602,0.0,0.2,0.5,3,3,6,4,8,2,7,5,1,4,6,0,0,1,0,1,0
620588,0,5,1,5,1,0,0,0,1,0,0,0,0,0,0,11,1,0,0,0.1,0.2,-1.0,7,1,-1,0,-1,0,1,1,2,1,104,2,0.4220189568999999,0.6331411917,0.3898717738,2.2360679775,0.2,0.7,0.8,1,0,8,2,11,3,7,6,1,4,16,0,1,0,0,0,0
755977,0,2,2,2,1,1,0,0,0,1,0,0,0,0,0,8,1,0,0,0.9,1.3,1.5870570248,11,1,-1,0,-1,6,1,1,3,1,26,3,0.3741657387,0.5893686214,0.3907684736999999,2.4494897428,0.2,0.3,0.7,2,1,8,2,7,0,6,3,0,2,4,0,1,0,1,0,0
591657,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0.9,0.7,0.875,11,1,-1,0,-1,14,1,1,2,1,60,1,0.316227766,0.640134929,0.3472751071,3.3166247904,0.0,0.2,0.0,1,1,9,1,10,4,10,4,1,1,6,0,1,1,0,0,0
184585,0,0,1,4,1,0,0,1,0,0,0,0,0,0,0,11,1,0,0,0.1,0.2,-1.0,10,1,-1,9,1,15,1,1,0,1,41,2,0.5477225575,1.5743619986,0.5329165038,3.4641016151,0.1,0.6,0.1,3,2,7,3,7,2,4,5,0,2,6,0,1,0,0,0,0
1159382,0,1,1,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.9,0.1,0.4930770731,11,1,0,0,0,11,1,1,0,1,103,3,0.316227766,0.7274822140999999,0.2887905816,3.6055512755,0.6,0.9,0.1,1,2,7,4,7,2,11,7,1,3,11,0,0,1,1,0,0
1393715,0,5,1,8,0,0,0,0,0,1,0,0,0,0,0,11,1,0,0,0.9,1.4,1.8867962264,11,1,1,0,1,4,1,1,0,1,84,3,0.316227766,0.7144610173999999,0.3201562119,3.3166247904,0.3,0.4,0.6,4,2,10,2,9,3,6,9,0,4,6,0,1,1,1,0,0
204308,0,2,1,5,1,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0.4,0.0,0.6932712312,6,1,-1,0,0,0,1,1,0,1,39,1,0.3160696126,0.5886144257,0.3744329045,2.2360679775,0.6,0.9,0.8,3,1,10,2,9,1,8,4,0,2,10,0,1,1,0,0,0
790292,0,2,1,2,1,0,0,0,1,0,0,0,0,0,0,10,1,0,0,0.9,0.4,0.7335700376000001,11,1,-1,0,-1,14,1,1,2,1,60,1,0.316227766,0.6148976936,0.3472751071,3.0,0.2,0.1,0.3,3,2,7,2,10,0,6,1,0,2,3,1,0,1,0,1,0
158799,0,0,3,7,1,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0.9,0.7,0.8888194417,10,1,-1,0,1,0,1,1,0,1,86,3,0.399374511,0.6463502108,0.4062019202,1.4142135624,0.5,0.6,0.1,2,2,8,4,9,4,14,4,3,4,8,0,0,1,0,0,0
1350843,0,0,-1,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.3,0.0,-1.0,6,1,-1,8,0,11,1,1,0,1,71,2,0.4898979486,1.13340524,0.4949747468,3.6055512755,0.9,0.3,0.8,3,0,7,1,10,3,9,4,2,1,7,0,1,1,1,0,0
168823,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0.3,0.1,-1.0,7,1,-1,0,-1,0,1,1,2,1,22,3,0.316227766,0.7244832869,0.374566416,3.1622776602,0.2,0.5,0.6,1,2,7,2,11,2,10,5,2,1,9,0,0,1,0,1,0
531873,0,2,3,4,0,0,0,0,0,1,0,0,0,0,0,8,1,0,0,0.6,0.3,-1.0,11,1,-1,0,-1,14,1,1,2,1,68,3,0.4471017781,0.8412898401000001,0.4272001873,2.8284271247,0.6,0.5,0.0,5,2,8,4,10,5,6,1,0,2,7,1,0,0,0,0,0
967251,0,0,1,6,0,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.4,0.0,0.6773108592,10,1,-1,0,0,4,1,1,0,1,48,1,0.316227766,0.5787918450999999,0.3943348831,2.6457513111,0.9,0.8,0.9,3,3,9,6,9,3,6,10,3,1,10,0,0,0,1,0,0
1287182,0,2,2,4,0,0,0,0,0,1,0,0,0,0,0,8,1,0,0,0.9,1.2,1.8555659514,11,1,1,0,1,14,1,1,2,1,82,3,0.316227766,0.65101637,0.3292415527,3.0,0.8,0.0,0.7,3,0,9,3,11,1,8,5,3,0,8,0,1,1,1,1,1
1119383,0,2,1,3,0,0,1,0,0,0,0,0,0,0,0,8,0,1,0,0.8,0.4,0.7445636306,7,1,-1,0,-1,1,1,1,2,1,64,1,0.3160696126,0.5081566102,0.3640054945,1.7320508076,0.6,0.2,0.5,4,1,7,3,8,1,4,4,1,4,6,0,1,1,0,0,0
1139626,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0.9,1.7,1.7360155529,6,1,-1,0,0,11,1,1,0,1,99,2,0.316227766,0.7017834423999999,0.3687817783,3.6055512755,0.7,0.4,0.6,3,3,8,3,9,1,14,5,2,4,10,0,1,1,0,0,0
223427,0,2,1,5,1,0,0,1,0,0,0,0,0,0,0,12,1,0,0,0.9,0.7,1.1656543227,11,0,0,0,1,10,1,1,1,1,83,2,0.4242640687,0.8803995148999999,0.3420526275,2.6457513111,0.9,0.6,0.4,1,3,9,3,9,0,8,5,3,1,5,0,1,1,1,1,1
1254424,0,2,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.8,0.3,0.5878988008,6,1,-1,0,-1,0,1,1,3,1,39,3,0.3160696126,0.654261302,0.3744329045,2.6457513111,0.5,0.8,0.6,4,2,6,4,7,1,9,6,1,3,5,0,1,0,0,0,1
1166630,0,2,1,2,1,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0.7,0.3,0.6684870978999999,8,1,-1,0,1,14,1,1,0,1,104,1,0.3160696126,0.4776621788,0.3556683849,1.4142135624,0.5,0.3,0.2,1,0,9,1,12,1,7,8,1,2,8,0,1,0,0,0,0
1448591,0,1,1,4,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0.9,0.7,0.6533567173,9,0,-1,0,-1,14,0,1,2,1,68,3,0.4472135954999999,0.8339515612999999,0.4272001873,2.8284271247,0.3,0.5,0.6,2,3,8,3,11,2,5,4,1,3,4,0,0,0,0,0,0
1305883,0,1,2,3,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0.9,0.2,0.6184658438,11,1,-1,0,-1,0,1,1,2,1,43,1,0.4242640687,0.5383629916,0.3721558813,1.0,0.0,0.2,0.3,2,1,9,1,8,2,9,5,3,2,9,0,1,0,0,0,0
429418,0,0,2,10,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0.3,0.0,0.9437293044,11,1,0,9,0,17,1,1,2,1,104,1,0.3605551275,0.9716327742,0.3255764119,3.3166247904,0.8,0.3,0.1,1,1,7,2,9,2,5,6,1,2,9,0,1,0,0,1,0
1014664,0,1,1,3,1,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0.9,0.2,0.527967802,7,1,0,0,1,0,1,1,3,1,32,3,0.3160696126,0.5242468033,0.31144823,1.4142135624,0.4,0.6,0.2,1,3,6,1,9,3,8,4,2,4,10,0,0,1,1,0,0
1151793,0,4,1,7,1,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0.9,0.6,-1.0,4,1,-1,1,0,12,1,0,0,1,104,2,0.4472135954999999,1.070336222,0.4701063709,3.6055512755,0.3,0.7,0.3,4,3,7,4,8,3,10,2,1,3,5,0,0,0,0,0,0
1275786,0,1,2,2,0,0,1,0,0,0,0,0,0,0,0,7,0,1,0,0.4,0.2,0.6031169041,7,1,1,0,0,11,1,1,2,1,103,1,0.316227766,0.6393436717000001,0.2887905816,3.4641016151,0.9,0.7,0.7,2,2,8,4,10,3,7,3,3,5,5,0,0,0,0,0,0
194855,0,3,1,9,0,0,0,0,1,0,0,0,0,0,0,6,1,0,0,0.6,0.9,1.0090218035,10,1,-1,0,1,0,1,1,0,1,66,1,0.3998749805,0.6559643710999999,0.3817066937,2.2360679775,0.8,0.0,0.1,3,2,6,3,9,3,5,3,1,2,3,0,0,1,1,1,0
893763,0,2,1,3,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.6,0.5,1.0671222985,9,1,1,0,0,7,1,0,2,1,79,3,0.3872983346,0.9953403837,0.333166625,3.6055512755,0.7,0.5,0.4,3,1,6,3,9,2,11,3,1,3,5,0,0,1,0,0,1
1435133,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0.9,0.6,1.0304731923,11,1,-1,0,-1,11,1,1,3,1,101,3,0.3741657387,0.777684633,0.3850973903,3.3166247904,0.3,0.2,0.1,3,3,6,2,9,4,9,3,0,7,5,0,0,0,0,0,0
1381952,0,2,2,3,1,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0.1,0.1,-1.0,7,1,-1,0,-1,14,1,1,0,1,60,1,0.316227766,0.6402801556000001,0.3472751071,3.3166247904,0.3,0.1,0.1,2,3,9,4,10,2,12,7,1,1,11,0,1,0,0,0,0
1316350,0,2,1,2,1,0,0,0,1,0,0,0,0,0,0,13,1,0,0,0.4,0.0,0.6,4,1,1,0,0,1,1,1,2,1,51,2,0.4,0.9197949376,0.4363484846,3.6055512755,0.6,0.5,0.0,3,0,6,0,7,2,9,6,1,6,5,0,1,0,1,0,0
902407,0,7,1,4,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0.7,0.5,0.7834219808,0,1,-1,0,0,1,1,0,0,1,51,2,0.4,0.950502803,0.4017461885,3.6055512755,0.1,0.9,0.9,3,2,6,5,10,2,11,5,1,1,6,0,0,1,0,0,0
1398819,0,0,1,6,1,0,0,0,1,0,0,0,0,0,0,11,1,0,0,0.1,0.3,-1.0,7,1,0,2,0,1,1,1,2,1,1,0,0.3741657387,0.870000475,0.3361547263,3.6055512755,0.3,0.3,0.0,2,2,7,6,11,0,11,8,2,1,8,1,1,1,0,0,0
1387450,0,2,1,2,1,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.9,0.7,1.0703387314,6,1,-1,0,1,0,1,1,0,1,78,3,0.4,0.7704780098,0.3848376281,3.1622776602,0.3,0.6,0.5,2,0,7,1,9,0,11,6,2,5,8,0,1,0,0,0,0
837676,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0.4,0.0,0.7062223445999999,5,1,-1,0,-1,11,0,1,2,1,11,2,0.316227766,0.696641886,0.3687817783,3.4641016151,0.1,0.3,0.0,4,2,7,2,9,0,5,6,3,3,7,0,1,0,1,0,0
261434,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.2,0.2,-1.0,7,1,1,0,0,1,1,0,0,1,64,3,0.316227766,0.7627023509,0.3016620626,3.7416573868,0.8,0.9,0.7,2,1,8,5,7,4,8,9,3,1,4,0,0,0,1,0,1
315549,0,0,1,5,0,0,0,0,1,0,0,0,0,0,0,7,0,0,1,0.5,0.1,0.5916079783,10,1,-1,0,0,14,1,0,0,1,42,2,0.4,0.8717679386,-1.0,3.7416573868,0.5,0.8,0.0,2,3,7,2,8,2,6,5,1,1,4,0,0,1,0,1,0
817982,0,3,1,2,1,0,0,0,1,0,0,0,0,0,0,13,1,0,0,0.4,0.5,0.7022285953,6,1,-1,0,1,11,1,1,0,1,57,2,0.3741657387,0.7175630246,0.3924283374,3.1622776602,0.2,0.9,0.1,1,1,9,3,8,3,17,6,2,3,6,0,1,1,1,0,0
296129,0,0,2,0,0,-1,1,0,0,0,0,0,0,0,0,7,0,0,0,0.9,1.3,1.7496428207,11,1,1,0,0,9,-1,0,2,1,93,3,0.4,0.9602642543,0.316227766,3.6055512755,0.7,0.5,0.9,3,3,9,4,9,3,5,7,1,3,9,0,1,0,1,0,0
447148,0,2,1,4,1,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.7,1.0,1.1330269194,6,1,-1,0,1,1,1,1,0,1,91,2,0.3605551275,0.663044568,0.4254409477,1.4142135624,0.5,0.4,0.4,3,2,10,6,9,5,6,7,2,3,5,0,1,0,1,1,0
290047,0,0,2,1,1,6,0,1,0,0,0,0,0,0,0,11,1,0,0,0.1,0.3,-1.0,8,1,1,0,0,11,1,1,2,1,67,2,0.3741657387,0.7381012047,0.3008321791,3.4641016151,0.9,0.9,0.7,3,4,9,4,9,3,8,5,0,4,10,0,1,1,0,1,0
761441,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,-1.0,11,1,-1,0,-1,1,1,0,2,1,52,3,0.3741657387,0.8501822848,0.3681032464,3.6055512755,0.2,0.7,0.5,0,1,7,4,10,1,2,6,2,3,7,0,1,0,1,1,0
1099350,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.5,0.2,0.7284401142,5,1,0,0,1,1,1,1,2,1,64,3,0.316227766,0.6603123478,0.3016620626,3.1622776602,0.6,0.0,0.7,1,2,10,2,8,2,7,4,1,4,7,0,1,1,0,1,0
1268570,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.3,0.1,-1.0,7,1,-1,0,-1,0,1,1,2,1,22,1,0.316227766,0.7056882228,0.374566416,3.1622776602,0.7,0.7,0.0,2,3,9,3,8,0,3,9,3,4,7,0,1,0,0,1,0
667995,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.8,0.4,0.4330127018999999,11,1,1,0,0,1,1,0,2,1,70,3,0.3741657387,0.9189240924,0.3301514804,3.7416573868,0.7,0.4,0.6,3,2,6,4,9,1,6,3,2,4,9,0,0,1,1,1,0
1307232,0,1,2,2,0,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.9,0.3,0.6604922407,11,1,-1,0,-1,0,1,1,1,1,46,3,0.4,0.7581649224,0.3663331817,3.1622776602,0.2,0.1,0.6,2,3,9,3,9,3,3,4,2,2,7,0,1,0,0,1,0
591940,0,0,1,9,0,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0.9,0.6,0.8580501151000001,11,0,1,0,1,10,1,0,2,1,28,3,0.3741657387,1.0718312899,0.32984845,3.7416573868,0.3,0.1,0.3,4,3,8,1,11,3,1,6,4,3,10,0,1,0,1,0,1
1468713,0,1,1,4,1,0,0,1,0,0,0,0,0,0,0,11,1,0,0,0.9,1.1,1.4289419162,10,1,-1,0,0,4,1,1,0,1,104,2,0.4,0.9787942701,0.4236744033,3.6055512755,0.5,0.4,0.4,2,2,8,2,12,2,9,8,2,6,4,0,1,1,0,1,0
458706,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.1,0.3,-1.0,10,1,-1,0,-1,6,1,1,2,1,104,3,0.4,0.9879438536,0.4180908992,3.6055512755,0.1,0.9,0.3,1,1,8,2,10,1,4,6,0,2,10,0,1,1,0,0,0
946931,0,1,1,10,0,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.2,0.2,-1.0,11,1,-1,8,-1,14,1,1,2,1,104,2,0.5276362383,0.8338648443000001,0.5385164807,1.7320508076,0.1,0.0,0.6,3,0,7,2,9,1,6,2,3,3,12,0,0,1,0,1,0
60716,0,2,1,4,1,0,1,0,0,0,0,0,0,0,0,7,0,1,0,0.7,0.4,0.7984359711,10,1,-1,0,0,1,1,1,0,1,38,2,0.316227766,0.7199632681,0.3598610843,3.4641016151,0.6,0.7,0.7,3,4,7,5,8,4,10,6,3,1,9,0,0,1,1,0,0
311000,0,1,2,9,1,0,0,1,0,0,0,0,0,0,0,12,1,0,0,0.8,0.8,1.0547511555,10,1,-1,0,0,7,1,1,0,1,92,3,0.3741657387,0.766579825,0.3926830783,3.4641016151,0.7,0.5,0.2,1,3,9,2,11,3,6,6,1,0,6,0,1,1,0,0,0
1327824,0,6,1,8,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0.7,0.6,0.77014609,11,0,1,0,1,14,1,1,2,1,68,3,0.4472135954999999,0.8773669285,0.3605551275,3.0,0.8,0.8,0.4,3,3,5,2,10,4,10,3,1,3,9,0,0,1,1,1,0
475825,0,1,3,8,1,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0.5,0.4,0.8299096336,7,1,-1,0,-1,0,1,1,2,1,22,3,0.316227766,0.8095376703,0.374566416,3.6055512755,0.9,0.4,0.0,3,3,9,4,8,3,9,3,4,3,4,0,0,0,1,0,0
339284,0,5,1,3,1,0,0,0,0,1,0,0,0,0,0,11,0,1,0,0.9,1.0,1.6817030059,11,0,1,0,0,10,1,0,2,1,28,3,0.3872983346,1.1217238799,0.3286335345,3.7416573868,0.4,0.9,0.1,2,3,7,7,10,2,13,5,1,4,10,0,0,1,0,0,0
733228,0,5,1,3,1,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.8,0.5,0.91070028,11,1,-1,0,-1,1,1,1,2,1,85,3,0.3741657387,0.7109677958,0.3974921382999999,2.8284271247,0.7,0.6,0.0,1,4,9,2,11,3,7,5,1,5,6,0,0,0,0,0,0
274433,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,10,1,0,0,0.1,0.2,-1.0,7,1,-1,0,-1,14,1,1,0,1,60,1,0.316227766,0.6761277692000001,0.3472751071,3.6055512755,0.1,0.7,0.0,1,2,9,2,8,3,10,8,0,3,10,0,1,0,0,1,0
474451,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0.9,0.2,0.5385164807,6,0,-1,0,1,10,1,1,0,1,83,2,0.4242640687,0.9195421966,0.396484552,2.8284271247,0.9,0.3,0.1,3,1,7,4,9,3,9,8,1,1,9,0,0,0,0,0,1
935952,0,2,4,9,1,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0.9,0.4,0.7636262175,7,1,-1,0,-1,6,1,1,2,1,104,3,0.3160696126,0.5786311862,0.3456877203,2.4494897428,0.6,0.3,0.1,1,2,8,2,10,2,9,3,0,4,7,0,1,1,1,0,0
775116,0,6,2,4,1,0,0,0,1,0,0,0,0,0,0,8,1,0,0,0.9,1.4,1.6190274859,5,1,1,0,0,4,1,0,2,0,84,3,0.316227766,0.8804053818,0.3201562119,3.7416573868,0.0,0.7,0.7,2,1,8,4,10,2,8,8,0,3,8,0,0,1,1,0,0
1035397,0,5,1,5,0,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0.9,0.4,0.9024272824,11,1,-1,0,-1,1,1,0,1,1,51,2,0.4,0.9873057922,0.4017461885,3.7416573868,0.2,0.1,0.2,1,2,7,1,9,1,7,8,2,1,13,0,0,0,0,0,1
533109,0,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.9,0.7,0.4847679857,10,1,-1,0,1,0,1,1,0,1,88,3,0.4,0.6904603806,0.3974921382999999,2.4494897428,0.9,0.0,0.7,3,3,7,3,12,1,7,8,0,7,8,1,0,1,1,0,0
833753,0,0,1,6,0,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.7,0.7,1.0268276389,10,1,-1,0,0,1,1,0,0,1,51,2,0.3741657387,0.9640436532,0.4017461885,3.6055512755,0.1,0.7,0.0,1,3,7,1,12,1,4,8,3,4,5,0,1,1,0,1,0
111887,0,1,1,2,1,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.1,0.1,-1.0,7,1,-1,0,-1,0,1,1,2,1,86,3,0.4,0.8747018381999999,-1.0,3.1622776602,0.9,0.1,0.1,4,2,7,4,8,1,6,6,2,3,8,1,0,0,1,0,0
486078,0,1,3,7,0,0,1,0,0,0,0,0,0,0,0,5,0,1,0,0.7,0.1,0.4974937185999999,7,1,-1,2,-1,0,1,1,2,0,104,0,0.3943348831,0.5026787746,0.3872983346,0.0,0.6,0.4,0.5,0,4,6,1,9,5,10,4,3,6,4,0,1,1,0,1,0
318148,0,3,1,4,0,0,0,0,1,0,0,0,0,0,0,12,1,0,0,0.9,0.5,0.8377798040000001,11,0,1,8,1,13,1,1,2,1,104,3,0.5656854249000001,1.4538776876,0.4588027899,3.1622776602,0.7,0.2,0.1,3,0,8,2,10,2,5,3,0,6,3,0,1,0,1,0,0
303513,0,1,1,6,1,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.9,1.2,1.5427248621,10,1,-1,0,1,14,1,1,0,1,60,1,0.316227766,0.7004853689,0.3472751071,3.6055512755,0.7,0.3,0.8,4,2,9,2,4,2,12,6,0,2,15,0,0,1,0,0,0
1422136,0,2,1,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.6,0.2,0.7057797106999999,7,1,-1,0,-1,1,1,1,2,1,10,2,0.316227766,0.6167094766,0.3768288736,2.6457513111,0.1,0.7,0.2,1,0,8,4,8,2,7,14,1,5,6,0,0,0,1,1,0
1033411,0,0,1,3,1,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0.4,0.5,0.891627725,11,1,-1,0,-1,4,1,1,2,1,48,3,0.316227766,0.5963560144,0.3943348831,2.8284271247,0.6,0.2,0.2,4,3,9,1,8,1,5,3,1,1,13,0,0,0,0,0,0
1282133,0,0,1,11,0,0,0,1,0,0,0,0,0,0,0,5,0,0,1,0.5,0.8,1.0796411441,11,1,1,0,1,1,1,1,0,1,74,3,0.3741657387,0.6722510598999999,0.3303028913,2.8284271247,0.5,0.1,0.7,2,4,7,4,11,2,8,1,2,0,10,0,1,0,0,0,0
118412,0,2,3,4,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0.1,0.1,-1.0,0,1,-1,0,0,10,1,1,0,1,83,2,0.4242640687,1.1275013514,0.4009987531,3.4641016151,0.0,0.0,0.6,2,1,8,3,10,1,12,1,1,3,9,0,0,1,0,0,0
564805,0,3,2,2,1,0,0,1,0,0,0,0,0,0,0,11,1,0,0,0.9,1.0,1.1853269591,11,1,-1,0,-1,14,1,1,2,1,29,3,0.4,0.9456569932,0.3984971768999999,3.3166247904,0.6,0.0,0.9,0,1,5,3,9,1,6,4,4,3,9,0,1,1,0,0,0
